"ID","Code","Year","Nog controlleren","Niet relevant","Ingegeven","Publicatie"
"L137","137",1977,1,0,0,"MAELFAIT, J.-P., 1977. Communication : Allomengea scopigera (GRUBE). Bulletin et Annales de la Société royale belge d'Entomologie, 113 : 97.              "
"L138","138",1977,1,0,0,"MAELFAIT, J.-P., JOCQUE, R., BAERT, L. & RANSY, M., 1977. Communication : Spinnen van Elsenborn. Bulletin et Annales de la Société royale belge d'Entomologie, 113 : 181 183.              "
"L139","139",1977,0,1,0,"VAN PRAET, H., 1977. Synecological study of surface active Araneae from wood  and meadowhabitats. Bulletin et Annales de la Société royale belge d'Entomologie, 113 : 111 117.              "
"L140","140",1977,1,0,0,"VAN PRAET, H., 1977. Communiqué : Melding van de vangst van enkele zeldzame Linyphiidae. Bulletin et Annales de la Société royale belge d'Entomologie, 113 : 249.              "
"L141","141",1978,0,1,0,"BAERT, L., 1978. Influence de la photopériodicité sur la maturation ovarienne chez Gongylidium rufipes (SUND.), (Araneae, Linyphiidae). Revue Arachnologique, 141 : 23 27.              "
"L142","142",1978,1,0,0,"BAERT, L. & KEKENBOSCH, J., 1978. Quelques Linyphiidae peu connues de la faune de Belgique. Ardenne & Gaume, XXXIII (4) : 106 110.              "
"L143","143",1978,0,0,1,"BOSMANS, R., 1978. Faunistique des araignées de Belgique. Bulletin et Annales de la Société royale belge d'Entomologie, 114 : 38 49.              "
"L144","144",1978,0,0,1,"BOSMANS, R. & TIPS, W., 1978. Deux araignées nouvelles pour la faune Belge. Bulletin et Annales de la Société royale belge d'Entomologie, 114 : 90.              "
"L145","145",1978,1,0,0,"HUBLE, J. & MAELFAIT, J.-P., 1978. Analysis of the spider fauna from a north and a south facing slope of a coastal dune (Belgium). Abstract. Symposia of the zoological society nième  42, Arachnology, ed. by P. Merret, Ac. Pr., : 530.              "
"L146","146",1978,1,0,0,"KEKENBOSCH, J., 1978. (en collaboration avec MM. BAERT, L., MAELFAIT, J.-P., BOSMANS, R.), Spinnen van Lagland. Bulletin et Annales de la Société royale belge d'Entomologie, 114 : 174 175.              "
"L147","147",1978,1,0,0,"KEKENBOSCH, J. & BAERT, L., 1978. Araignées nouvelles pour la faune de Belgique. Bulletin et Annales de la Société royale belge d'Entomologie, 114 : 59 61.              "
"L148","148",1978,1,0,0,"MAELFAIT, J.-P. & BAERT, L., 1978. Contribution to the knowledge of arachno  and entomofauna of different woodhabitats. Part III : Araneida : Erigoninae. Bulletin et Annales de la Société royale belge d'Entomologie, 114 : 107 118.              "
"L149","149",1978,0,1,0,"SCHUMACKER, M., 1978. Araignées des prairies. Guide d'identification. Centre Paul Brien   Treignes. Les cahiers du Viroin, : 56 pp.              "
"L150","150",1978,0,0,1,"TIPS, W., 1978. The spiderfauna of alder carr and other ecotypes at the walenboscomplex, Belgium. Biologisch Jaarboek Dodonaea, 46 : 172 185.              "
"L151","151",1978,0,0,1,"VAN PRAET, H., 1978. Contribution to the phenology of four Linyphiidae species (Araneae). Bulletin et Annales de la Société royale belge d'Entomologie, 114 : 213 218.              "
"L152","152",1979,1,0,0,"JANSSEN, M., 1979. Spinnenfauna in en rond het Stamprooierbroek, Limburg, België. 43 pp.              "
"L153","153",1979,0,0,1,"BAERT, L. & KEKENBOSCH, J., 1979. Le genre Maro O.P. CAMBRIDGE, 1906 (Araneae, Linyphiidae) en Belgique. Bulletin et Annales de la Société royale belge d'Entomologie, 115 : 117 120.              "
"L154","154",1979,0,0,1,"BOSMANS, R. & JANSSEN, M., 1979. Araignées rares ou nouvelles pour la faune Belge. Communication. Bulletin et Annales de la Société royale belge d'Entomologie, 115 : 30.              "
"L155","155",1979,0,1,0,"BOSMANS, R. & MAELFAIT, J.P., 1979. Spinnen. Natuur en Techniek, 47 : 522 541.              "
"L156","156",1979,0,1,0,"KEKENBOSCH, J., 1979. Exposé présidentiel: Historique et évolution de l'arachnologie en Belgique. Bulletin et Annales de la Société royale belge d'Entomologie, 115 : 20 21.              "
"L157","157",1979,0,1,0,"VAN PRAET, H. & KINDT, C., 1979. Experimentele analyse van biometrische data bij araneae. Bulletin et Annales de la Société royale belge d'Entomologie, 115 : 89 92.              "
"L158","158",1979,0,1,0,"VAN PRAET, H. & KINDT, C., 1979. Influence de la température sur le développement embryonnaire d'Erigone atra (BLACKWALL) et d'Oedothorax fuscus (BLACKWALL) (Araneida : Linyphiidae). Biologisch Jaarboek Dodonaea, 47 : 107 116.              "
"L159","159",1980,0,1,0,"BAERT, L., 1980. Autoécologie de Gongylidium rufipes (SUNDEVALL,1829) (Araneae, Linyphiidae). I. Influence de température constantes sur la durée de développement postembryonnaire. Bulletin de l'Institut royal des Sciences naturelles de Belgique, 52 (19) "
"L160","160",1980,0,1,0,"BAERT, L., 1980. Habitat preference, phenology and life cycle of Gongylidium rufipes (SUNDEVALL, 1829). Proceedings of the 8th International Arachnologen Kongress Wien 1980:67.              "
"L161","161",1980,0,0,1,"BAERT, L. & KEKENBOSCH, J., 1980. Liste des espèces d'araignées capturées dans une aulnaie tourbeuse située à  Moha (Wanze, Liège). Bulletin et Annales de la Société royale belge d'Entomologie, 116 (I III) : 49 51.              "
"L162","162",1980,0,0,1,"BAERT, L. & KEKENBOSCH, J., 1980. Communication : Comaroma simoni BERTKAU araignée nouvelle pour la faune belge. Bulletin et Annales de la Société royale belge d'Entomologie, 116 (IV VI) : 57 58.              "
"L163","163",1980,0,0,1,"BAERT, L., KEKENBOSCH, J. & JANSSEN, M., 1980. Mededeling : Dicymbium brevisetosum LOCKET (Araneae, Linyphiidae) nieuw voor de Belgische fauna. Bulletin et Annales de la Société royale belge d'Entomologie, 116 (X XII) : 210 211.              "
"L164","164",1980,0,0,1,"BOSMANS, R., 1980. Communication : Araignées nouvelles pour la faune belge. Bulletin et Annales de la Société royale belge d'Entomologie, 116 (IV VI) : 53.              "
"L165","165",1980,0,0,1,"BOSMANS, R., MAELFAIT, J.-P. & RANSY, M., 1980. Communication : Araignées capturées à  Rocherath le 14 juin 1980 lors de l'excursion annuelle de la Société royale belge d'Entomologie. Bulletin et Annales de la Société royale belge d'Entomologie, 116 (X XI"
"L166","166",1980,0,0,1,"HUBLE, J., 1980. Captures remarquables d'araignées Linyphiidae dans la reserve naturelle ""De Blankaart"" (Flandre Occidentale). Bulletin et Annales de la Société royale belge d'Entomologie, 116 (IV VI) : 99 101.              "
"L167","167",1980,1,0,0,"JANSSEN, M., 1980. Spinnenfauna in het Natuurreservaat ""De Maten"" Genk, Limburg België. 1 15.(Rapport)              "
"L168","168",1980,1,0,0,"JANSSEN, M., 1980. Spinnenfauna in het Staatsnatuurreservaat ""Ten Haagdoornheide"" Houthalen, Limburg België. 15 pp.(Rapport)              "
"L169","169",1980,0,0,1,"KEKENBOSCH, J., 1980. Communication : Araneus incospicuus (SIMON) araignée nouvelle pour la faune belge. Bulletin et Annales de la Société royale belge d'Entomologie, 116 (X XII) : 210.              "
"L170","170",1980,0,1,0,"MAELFAIT, J.-P., BAERT, L., HUBLE, J. & DE KIMPE, A., 1980.Life cycle timing, microhabitat preference and coexistence of spiders. Proceedings of the 8th International Arachnologen Kongress Wien 1980: 69 73.              "
"L171","171",1980,0,1,0,"MERTENS, J. & COESSENS, R., 1980. Sex pheromone in Zygiella x notata (Araneidae). Proceedings of the 8th International Arachnologen Kongress Wien 1980: 221 223.              "
"L172","172",1981,0,0,1,"BAERT, L., 1981. Synoecologie van de spinnenfauna van boshabitaten. Deel I. Kenmerkende spinnensoorten van de verschillende bemonsterde boshabitaten (Ecology of Belgian spiders I.). Bulletin et Annales de la Société royale belge d'Entomologie, 117 (I III)"
"L173","173",1981,0,0,1,"BAERT, L., FASSOTTE, C., GROOTAERT, P., KEKENBOSCH, J. & MUYLAERT, A., 1981. Contribution à  la connaissance de la faune aranéologique et entomologique de la région Buzenol (Prov. Luxembourg). Bulletin de l'Institut royale des Sciences naturelles de Belgi"
"L174","174",1981,0,0,1,"BOSMANS, R., 1981. Faunistique des araignées de Belgique II. Le genre Porrhomma SIMON en Belgique (Arachn., Aran., Linyph.). Biologisch Jaarboek Dodonaea, 49 : 57 63.              "
"L175","175",1981,0,0,1,"BOSMANS, R., 1981. Les araignées du Parc National de Lesse et Lomme. Parcs Nationaux, Ardenne et Gaume, XXXVI (3) : 122 126.              "
"L176","176",1981,1,0,0,"KEKENBOSCH, J. & BAERT, L., 1981. Araignées du plateau des Hautes fagnes, Ière partie : Historique et Faunistique. Estratto da Atti Della Societa Toscana di Science Naturali, Ser. B, Suppl., 88 : 234 243.              "
"L177","177",1982,0,0,1,"BAERT, L. & KEKENBOSCH, J., 1982. Araignées des Hautes Fagnes. II. Ecologie (Ecology of Belgian Spiders III). Bulletin de l'Institut royal des Sciences naturelles de Belgique, 54 (1) : 1 21.              "
"L178","178",1982,0,0,1,"BAERT, L. & KEKENBOSCH, J., 1982. Mededeling : Walckenaera nodosa O.P. CAMBRIDGE (Araneae, Linyphiidae) nieuw voor de belgische fauna. Bulletin et Annales de la Société royale belge d'Entomologie, 118 : 211.              "
"L179","179",1982,0,0,1,"BAERT, L. & KEKENBOSCH, J., 1982. Aperçus de quelques Arachnides de la Gaume nouvelle ou rare pour notre faune. Bulletin et Annales de la Société royale belge d'Entomologie, 118 : 34 44."
"L180","180",1982,0,0,1,"BOSMANS, R. & JANSSEN, M., 1982. Araignées rares ou nouvelles pour la faune belge (Araneae). Bulletin et Annales de la Société royale belge d'Entomologie, 118 : 282 286.              "
"L181","181",1982,0,0,1,"DESENDER, K., HUBLE, J. & VANHERCKE, L., 1982. Loopkevers, spinnen en hooiwagens van het duinreservaat ""De Kijkuit"" te De Haan (W. Vl.). Phegea, 10 (4) : 201 214.              "
"L182","182",1982,0,0,1,"HUBART, J.M., 1982. Compléments à  l'inventaire faunistique de la grotte de Ramioul. Bull. Soc. r. belge Geol. Arach., XXV : 341 345.              "
"L183","183",1982,0,0,1,"HUBLE, J. & MAELFAIT, J.-P., 1982. Analysis of the spider fauna from a North and a South facing slope of a coastal dune (Belgium). Faunistisch à–kologische Mitteilungen, 5: 175 189.              "
"L184","184",1982,0,0,1,"KEKENBOSCH, J., 1982. Communication : Une araignée rare : Pardosa bifasciata (L.K. KOCH, 1834). Bulletin et Annales de la Société royale belge d'Entomologie, 118 : 27.              "
"L185","185",1982,0,0,1,"PUTS, Cl., 1982. Premières données concernant les araignées et les opilions de le Montagne Saint Pierre. Naturalistes Belges, 63 (5 6 7): 124 134.              "
"L186","186",1982,0,0,1,"SEGERS, R. & BOSMANS, R., 1982. Diversity and similarity between 7 sampling sites at the ""Moer"", Bornem (Belgium) based on pitfall trapping of Staphylinidae, Carabidae (Coloeoptera) and Araneae. Biologisch Jaarboek Dodonaea, 50 : 202 216.              "
"L187","187",1984,0,0,1,"BAERT, L., KEKENBOSCH, J. & VANHERCKE, L., 1984. Araignées et opilions de la Gaume dans les environs de la station biologique d'Ethe Buzenol. Bulletin l'Institut royal des Sciences naturelles de Belgique, 55 (4) : 1 37.              "
"L188","188",1984,0,0,1,"BAERT, L., BOSSELAERS, J. & KEKENBOSCH, J., 1984. Araignées nouvelles ou rares pour la faune belge. Communication. Bulletin et Annales de la Société royale belge d'Entomologie, 120 : 318 321.              "
"L189","189",1984,0,0,1,"BARA, L., 1984. Six nouvelles espèces pour l'aranéofaune belge découvertes dans la région de Treignes. Bulletin et Annales de la Société royale belge d'Entomologie, 120 : 217 276.              "
"L190","190",1984,1,0,0,"JANSSEN, M., 1984. De spinnenfauna in de vallei van de Bosbeek Kaelen Haag te As, Belgisch Limburg. Natuurhistorisch Maandblad, 73 (5) : 109-111.              "
"L191","191",1985,0,1,0,"RANSY, M. & BAERT, L., 1985. Cataloque des araignées de Belgique, Deuxième partie: les cribellates   Documents de travail de l'Institut royal des Sciences naturelles de Belgique, 22 : 24 pp.              "
"L192","192",1985,1,0,0,"VANUYTVEN, H., 1985. Twee jaar araneologisch onderzoek op het Fort 2 te Wommelgem (Provincie Antwerpen) (Araneae). Phegea, 13 (4) : 133 140.              "
"L193","193",1985,0,0,1,"BARA, L., 1985. Cinq Araignées de la Calestienne nouvelles pour la faune Belge. Bulletin et Annales de la Société royale belge d'Entomologie, 121 : 391 395.              "
"L194","194",1986,0,1,0,"ALDERWEIRELDT, M., 1986. Faunistiek van de Belgische Lycosidae. Nieuwsbrief van de Belgische Arachnologische Vereniging, 1 : 11 17.              "
"L195","195",1986,0,0,1,"BARA, L., 1986. Ecologie des Araignées calcicoles de la région de Viroinval (Belgique) I. Mémoires de la Société royale Belge d'Entomologie. (Comptes Rendus du IXémé Colloque Européen d'Arachnologie, Bruxelles 1985), 33 : 15 24.              "
"L195b","195b",1986,0,0,1,"BOSMANS, R., 1986. Enkele nieuwe of zeldzame spinnen voor de Belgische fauna. Bulletin et Annales de la Société royale belge  d'Entomologie, 122 : 44 45.              "
"L196","196",1986,0,0,1,"BOSMANS, R. & POLLET, M., 1986. Spinnen (Araneae) en hooiwagens (Opiliones) van een bos en een spoorwegberm te Veldegem (West Vlaanderen). Nieuwsbrief van de Belgische Arachnologische Vereniging, 2: 7 19.              "
"L197","197",1986,0,1,0,"BOSMANS, R. & MAELFAIT, J.-P., 1986. Herziene soortenlijst van de Belgische Spinnen. Nieuwsbrief van de Belgische Arachnologische Vereniging, 3: 9 28.              "
"L198","198",1986,0,0,1,"DECLEER, K., 1986. Enkele nieuwe of zeldzame spinnen voor de Belgische fauna van moerasgebieden. Bulletin et Annales de la Société royale belge d'Entomologie, 122 : 319 321.              "
"L199","199",1986,0,0,1,"HUBLE, J., 1986. Eerste gegevens over de Araneofauna van het bos van Wijnendale. Nieuwsbrief van de Belgische Arachnologische Vereniging, 2: 19.              "
"L200","200",1986,0,1,0,"JANSSEN, M., 1986. Komt Enoplognatha latimana Hippa & Oksala voor in België?. Nieuwsbrief van de Belgische Arachnologische Vereniging, 1 : 9 11.              "
"L201","201",1986,1,0,0,"JANSSEN, M., 1986. Macrargus carpenteri (O. P. CAMBRIDGE), nieuw voor de Belgische spinnenfauna. Nieuwsbrief van de Belgische Arachnologische Vereniging, 2 : 21 22.              "
"L202","202",1986,0,0,1,"JOCQUE, R., 1986. Etude le l'aranéofaune d'un gradient d'humidité dans une bruyère campinoise (Belgique). Mémoires de la Société royale Belge d'Entomologie (Comptes Rendus du IXéme Colloque Européen d'Arachnologie, Bruxelles 1985), 33 : 93 106.           "
"L203","203",1986,0,1,0,"KEKENBOSCH, J., 1986. Historique et évolution de l'Aranéologie en Belgique. Mémoires de la Société royale Belge d'Entomologie (Comptes Rendus du IXéme Colloque Européen d'Arachnologie, Bruxelles 1985), 33 : 107 110.              "
"L204","204",1986,0,0,1,"KEKENBOSCH, R., 1986. Atypus affinis EICHWALD à  la ""Grande Bruyère"" de Rixensart. Nieuwsbrief van de Belgische Arachnologische Vereniging, 1 : 20 21.              "
"L205","205",1986,0,0,1,"KEKENBOSCH, R., 1986. Salticidae intéressants pour la région bruxelloise. Nieuwsbrief van de Belgische Arachnologische Vereniging, 1 : 21.              "
"L206","206",1986,0,0,1,"KEKENBOSCH, R., 1986. Redécouverte en Belgique de Cheiracanthium punctorium (VILLERS). Nieuwsbrief van de Belgische Arachnologische Vereniging, 1 : 21 22.              "
"L207","207",1986,0,0,1,"MAELFAIT, J. P. & SEGERS, R., 1986. Spiders communities and agricultural management of meadow habitats. Actas X congreso international de Aracnologia Jaca/Espana, I : 239 243.              "
"L208","208",1986,0,1,0,"PETIT, J., 1986. L'araignée frelon (Argiope bruennichi SCOPOLI) à  la montagne Saint Pierre. Natura Mosana, 39 (4) : 100 110.              "
"L209","209",1986,0,0,1,"SEGERS, H., 1986. Uloborus plumipes LUCAS, nieuw voor de Belgische fauna. Nieuwsbrief van de Belgische Arachnologische Vereniging, 1 : 18 20.              "
"L210","210",1986,0,0,1,"VAN KEER, J., 1986. Enoplognatha latimana (HIPPA & OKSALA). Nieuwsbrief van de Belgische Arachnologische Vereniging, 1 : 17 18.              "
"L211","211",1986,0,0,1,"VANUYTVEN, H., 1986. Eresus niger in België?. Nieuwsbrief van de Belgische Arachnologische Vereniging, 2 : 5 6.              "
"L212","212",1986,0,0,1,"RANSY, M., 1986. Liste des araignées capturées à  Virelles (Hainaut) lors de l'excursion annuelle de la Société royale belge d'Entomologie le 14.VI.1986. Bulletin et Annales de la Société royale belge d'Entomologie, 122 : 276 277.              "
"L213","213",1986,0,0,1,"RANSY, M., 1986. Liste des araignées capturées par M. Rouard à  Chimay dans des écorces d'Acer pseudoplatanus. Nieuwsbrief van de Belgische Arachnologische Vereniging, 2 : 20.              "
