"ID","FN","FA","SA + SYN","SZ + SYN","SNL","FSC","SC","FC","VL","RL","RL-C (E)","RL-C (NL)","RL-C (ci)","HAB (NL)","HAB (E)","SZ","PRESENT"
649,38,"LINYPHIINAE","Maro sublestus FALCONER, 1915","Maro sublestus","Struik-dwergspin","LINMASUBL","MASUBL","LIN","FL","RL","CR","KR",1,"Blmo","Fdmo","Maro sublestus",1
650,38,"LINYPHIINAE","Meioneta beata (O.P.-CAMBRIDGE, 1906)","Meioneta beata","Concaaf probleemspinnetje","LINMEBEAT","MEBEAT","LIN","FL","RL","EN","IG",2,"Gsdg","Godg","Meioneta beata",1
651,38,"LINYPHIINAE","Meioneta fuscipalpis (C.L. KOCH, 1836)","Meioneta fuscipalpis","Duits probleemspinnetje","LINMEFUSC","MEFUSC","LIN","FL","RL","RG","GB",5,"W","W","Meioneta fuscipalpis",1
652,38,"LINYPHIINAE","Meioneta innotabilis (O.P.-CAMBRIDGE, 1863)","Meioneta innotabilis",,"LINMEINNO","MEINNO","LIN","FL",,"NT","NB",6,,"-","Meioneta innotabilis",1
653,38,"LINYPHIINAE","Meioneta mollis (O.P.-CAMBRIDGE, 1871)","Meioneta mollis",,"LINMEMOLL","MEMOLL","LIN","FL",,"NT","NB",6,,"-","Meioneta mollis",1
654,38,"LINYPHIINAE","Meioneta rurestris (C.L. KOCH, 1836)","Meioneta rurestris",,"LINMERURE","MERURE","LIN","FL",,"NT","NB",6,,"-","Meioneta rurestris",1
655,38,"LINYPHIINAE","Meioneta saxatilis (BLACKWALL, 1844)","Meioneta saxatilis",,"LINMESAXA","MESAXA","LIN","FL",,"NT","NB",6,,"-","Meioneta saxatilis",1
656,38,"LINYPHIINAE","Meioneta simplicitarsis (SIMON, 1884)","Meioneta simplicitarsis",,"LINMESIMP","MESIMP","LIN",,,"NT","NB",6,,"-","Meioneta simplicitarsis",1
657,38,"LINYPHIINAE","Microlinyphia impigra (O.P.-CAMBRIDGE, 1871)","Microlinyphia impigra","Zweep-hangmatspin","LINMIIMPI","MIIMP","LIN","FL","RL","VU","KW",3,"Mrv","Mrr","Microlinyphia impigra",1
658,38,"LINYPHIINAE","Microlinyphia pusilla (SUNDEVALL, 1829)","Microlinyphia pusilla",,"LINMIPUSA","MIPUSA","LIN","FL",,"NT","NB",6,,"-","Microlinyphia pusilla",1
710,38,"LINYPHIINAE","Microlinyphia pusilla (SUNDEVALL, 1829)","Microlinyphia pusilla","Kleine heidehangmatspin","LINMIPUSI","MIPUSI","LIN","FL","","NT","NB",6,"","","Microlinyphia pusilla",1
659,38,"LINYPHIINAE","Microneta viaria (BLACKWALL, 1841)","Microneta viaria",,"LINMIVIAR","MIVIAR","LIN","FL",,"NT","NB",6,,"-","Microneta viaria",1
660,38,"LINYPHIINAE","Neriene clathrata (SUNDEVALL, 1829)","Neriene clathrata",,"LINNECLAT","NECLAT","LIN","FL",,"NT","NB",6,,"-","Neriene clathrata",1
661,38,"LINYPHIINAE","Neriene emphana (WALCKENAER, 1837)","Neriene emphana","Langpalp-hangmatspin","LINNEEMPH","NEEMPH","LIN","FL","RL","VU","KW",3,"Bldz","Fddv","Neriene emphana",1
662,38,"LINYPHIINAE","Neriene furtiva (O.P.-CAMBRIDGE, 1871)","Neriene furtiva","Steppe-hangmatspin","LINNEFURT","NEFURT","LIN","FL","RL","EN","IG",2,"Bldz","Fddv","Neriene furtiva",1
663,38,"LINYPHIINAE","Neriene hammeni (VAN HELSDINGEN, 1963)","Neriene hammeni","Van der Hammens hangmatspin","LINNEHAMM","NEHAMM","LIN","FL","RL","EN","IG",2,"Bldz","Fddv","Neriene hammeni",1
664,38,"LINYPHIINAE","Neriene montana (CLERCK, 1757)","Neriene montana",,"LINNEMONT","NEMONT","LIN","FL",,"NT","NB",6,,"-","Neriene montana",1
665,38,"LINYPHIINAE","Neriene peltata (WIDER, 1834)","Neriene peltata",,"LINNEPELT","NEPELT","LIN","FL",,"NT","NB",6,,"-","Neriene peltata",1
666,38,"LINYPHIINAE","Neriene radiata (WALCKENAER, 1841) (=N. marginata (C.L. KOCH, 1834))","Neriene radiata (=N. marginata)","Zomerhangmatspin","LINNERADI","NERADI","LIN","FL","RL","CR","KR",1,"Bldz","Fddv","Neriene radiata",1
667,38,"LINYPHIINAE","Oreonetides vaginatus (THORELL, 1872)","Oreonetides vaginatus",,"LINORVAGI","ORVAGI","LIN",,,"NT","NB",6,,"-","Oreonetides vaginatus",1
668,38,"LINYPHIINAE","Ostearius melanopygius (O.P.-CAMBRIDGE, 1879)","Ostearius melanopygius",,"LINOSMELA","OSMELA","LIN","FL",,"NT","NB",6,,"-","Ostearius melanopygius",1
669,38,"LINYPHIINAE","Pityohyphantes phrygianus (C.L. KOCH, 1836)","Pityohyphantes phrygianus",,"LINPIPHRY","PIPHRY","LIN",,,"NT","NB",6,,"-","Pityohyphantes phrygianus",1
671,38,"LINYPHIINAE","Porrhomma campbelli F.O.P.-CAMBRIDGE, 1894","Porrhomma campbelli","Campbells kleinoogje","LINPOCAMP","POCAMB","LIN","FL",,"NT","NB",6,,"-","Porrhomma campbelli",1
672,38,"LINYPHIINAE","Porrhomma convexum (WESTRING, 1861)","Porrhomma convexum","Grond-kleinoogje","LINPOCONV","POCONV","LIN","FL",,"NT","NB",6,,"-","Porrhomma convexum",1
673,38,"LINYPHIINAE","Porrhomma egeria SIMON, 1884","Porrhomma egeria","Kelder-kleinoogje","LINPOEGER","POEGER","LIN","FL",,"NT","NB",6,,"-","Porrhomma egeria",1
674,38,"LINYPHIINAE","Porrhomma errans (BLACKWALL, 1841)","Porrhomma errans","Bos-kleinoogje","LINPOERRA","POERRA","LIN","FL",,"NT","NB",6,,"-","Porrhomma errans",1
670,38,"LINYPHIINAE","Poeciloneta globosa (WIDER, 1834)","Poeciloneta globosa",,"LINPOGLOB","POGLOB","LIN","FL",,"NT","NB",6,,"-","Poeciloneta globosa",1
711,38,"LINYPHIINAE","Porhomma montanum ","Porhomma montanum ","","LINPOMONT","POMONT","LIN","","","","",8,"","","Porhomma montanum",
676,38,"LINYPHIINAE","Porrhomma myops SIMON, 1884","Porrhomma myops",,"LINPOMYOP","POMYOP","LIN",,,"NT","NB",6,,"-","Porrhomma myops",1
677,38,"LINYPHIINAE","Porrhomma oblitum (O.P.-CAMBRIDGE, 1870)","Porrhomma oblitum",,"LINPOOBLI","POOBLI","LIN","FL",,"NT","NB",6,,"-","Porrhomma oblitum",1
678,38,"LINYPHIINAE","Porrhomma pallidum JACKSON, 1913","Porrhomma pallidum",,"LINPOPALL","POPALL","LIN",,,"NT","NB",6,,"-","Porrhomma pallidum",1
679,38,"LINYPHIINAE","Porrhomma pygmaeum (BLACKWALL, 1834)","Porrhomma pygmaeum",,"LINPOPYGM","POPYGM","LIN","FL",,"NT","NB",6,,"-","Porrhomma pygmaeum",1
680,38,"LINYPHIINAE","Porrhomma rosenhaueri (L. KOCH, 1872)","Porrhomma rosenhaueri","Grot-kleinoogje","LINPOROSE","POROSE","LIN","FL","RL","IN","OG",4,"Y","Y","Porrhomma rosenhaueri",1
681,38,"LINYPHIINAE","Saaristoa abnormis (BLACKWALL, 1841)","Saaristoa abnormis",,"LINSAABNO","SAABNO","LIN","FL",,"NT","NB",6,,"-","Saaristoa abnormis",1
682,38,"LINYPHIINAE","Saaristoa firma (O.P.-CAMBRIDGE, 1901)","Saaristoa firma",,"LINSAFIRM","SAFIRM","LIN",,,"NT","NB",6,,"-","Saaristoa firma",1
683,38,"LINYPHIINAE","Sintula cornigera (BLACKWALL, 1856)","Sintula cornigera","Hoornpalpje","LINSICORN","SICORN","LIN","FL","RL","IN","OG",4,"X","X","Sintula cornigera",1
684,38,"LINYPHIINAE","Stemonyphantes lineatus (LINNAEUS, 1758)","Stemonyphantes lineatus",,"LINSTLINE","STLINE","LIN","FL",,"NT","NB",6,,"-","Stemonyphantes lineatus",1
685,38,"LINYPHIINAE","Syedra gracilis (MENGE, 1866)","Syedra gracilis","Elegant dwergspinnetje","LINSYGRAC","SYGRAC","LIN","FL","RL","IN","OG",4,"X","X","Syedra gracilis",1
686,38,"LINYPHIINAE","Tallusia experta (O.P.-CAMBRIDGE, 1871)","Tallusia experta",,"LINTAEXPE","TAEXPE","LIN","FL",,"NT","NB",6,,"-","Tallusia experta",1
687,38,"LINYPHIINAE","Tapinopa longidens (WIDER, 1834)","Tapinopa longidens",,"LINTALONG","TALONG","LIN","FL",,"NT","NB",6,,"-","Tapinopa longidens",1
688,38,"LINYPHIINAE","Taranucnus setosus (O.P.-CAMBRIDGE, 1863)","Taranucnus setosus","Sikkelpalpje","LINTASETO","TASETO","LIN","FL","RL","VU","KW",3,"Hn","Hw","Taranucnus setosus",1
689,38,"LINYPHIINAE","Theonina cornix (SIMON, 1881)","Theonina cornix",,"LINTHCORN","THCORN","LIN",,,"NT","NB",6,,"-","Theonina cornix",1
115,16,"LIOCRANIDAE","Agroeca brunnea (BLACKWALL, 1833)","Agroeca brunnea",,"LIOAGBRUN","AGBRUN","LIO","FL",,"NT","NB",6,,"-","Agroeca brunnea",1
116,16,"LIOCRANIDAE","Agroeca cuprea MENGE, 1873 (=A. pullata THORELL, 1875)","Agroeca cuprea (=A. pullata)","Gouden lantaarnspin","LIOAGCUPR","AGCUPR","LIO","FL","RL","EN","IG",2,"Gsdp","Godt","Agroeca cuprea",1
117,16,"LIOCRANIDAE","Agroeca dentigera KULCZYNSKI, 1913","Agroeca dentigera","Dopheilantaarnspin","LIOAGDENT","AGDENT","LIO","FL","RL","CR","KR",1,"Hnh","Hws","Agroeca dentigera",1
118,16,"LIOCRANIDAE","Agroeca inopina O.P.-CAMBRIDGE, 1886","Agroeca inopina","Donkere lantaarnspin","LIOAGINOP","AGINOP","LIO","FL","RL","IK","OG",8,"Y","Y","Agroeca inopina",1
113,16,"LIOCRANIDAE","Agraecina lineata (SIMON, 1878)","Agraecina lineata (SIMON, 1878)","Zuidelijke lantaarnspin","LIOAGLINE","AGLINE","LIO","FL","RL","RG","GB",5,"N","N","Agraecina lineata",1
119,16,"LIOCRANIDAE","Agroeca lusatica (L. KOCH, 1875)","Agroeca lusatica","Duinlantaarnspin","LIOAGLUSA","AGLUSA","LIO","FL","RL","VU","KW",3,"Gsdd","Godd","Agroeca lusatica",1
120,16,"LIOCRANIDAE","Agroeca proxima (O.P.-CAMBRIDGE, 1871)","Agroeca proxima",,"LIOAGPROX","AGPROX","LIO","FL",,"NT","NB",6,,"-","Agroeca proxima",1
114,16,"LIOCRANIDAE","Agraecina striata (KULCZYNSKI, 1882) (=Agroeca s.)","Agraecina striata (=Agroeca s.)",,"LIOAGSTRI","AGSTRI","LIO",,,"NT","NB",6,,"-","Agraecina striata",1
121,16,"LIOCRANIDAE","Apostenus fuscus WESTRING, 1851","Apostenus fuscus","Mossluiper","LIOAPFUSC","APFUSC","LIO","FL","RL","EN","IG",2,"Bldd","Fddd","Apostenus fuscus",1
712,16,"LIOCRANIDAE","Ceto laticeps","Ceto laticeps","","LIOCELATI","CELATI","LIO","","","","",8,"","","Ceto laticeps",
122,16,"LIOCRANIDAE","Liocranum rupicola (WALCKENAER, 1825)","Liocranum rupicola","Bonte steensluiper","LIOLIRUPI","LIRUPI","LIO","FL",,"NT","NB",6,,"-","Liocranum rupicola",1
123,16,"LIOCRANIDAE","Phrurolithus festivus (C.L. KOCH, 1835)","Phrurolithus festivus",,"LIOPHFEST","PHFEST","LIO","FL",,"NT","NB",6,,"-","Phrurolithus festivus",1
124,16,"LIOCRANIDAE","Phrurolithus minimus C.L. KOCH, 1839","Phrurolithus minimus","Kleine fruroliet","LIOPHMINI","PHMINI","LIO","FL","RL","CR","KR",1,"Gsdpm","Godta","Phrurolithus minimus",1
125,16,"LIOCRANIDAE","Scotina celans (BLACKWALL, 1841)","Scotina celans","Bonte bodemzakspin","LIOSCCELA","SCCELA","LIO","FL","RL","RG","GB",5,"N","N","Scotina celans",1
126,16,"LIOCRANIDAE","Scotina gracilipes (BLACKWALL, 1859)","Scotina gracilipes","Langpootbodemzakspin","LIOSCGRAC","SCGRAC","LIO","FL","RL","CR","KR",1,"Hdo","Hdb","Scotina gracilipes",1
713,16,"LIOCRANIDAE","Scotina palliardii  ","Scotina palliardii  ","","LIOSCPALL","SCPALL","LIO","","","","",8,"","","Scotina palliardii",
236,24,"LYCOSIDAE","Alopecosa accentuata (LATREILLE, 1817)","Alopecosa accentuata",,"LYCALACCE","ALACCE","LYC",,,"NT","NB",6,,"-","Alopecosa accentuata",1
237,24,"LYCOSIDAE","Alopecosa barbipes (SUNDEVALL, 1832)","Alopecosa barbipes","Paaspantersdpin","LYCALBARB","ALBARB","LYC","FL","RL","VU","KW",3,"Gsdo","Godb","Alopecosa barbipes",1
238,24,"LYCOSIDAE","Alopecosa cuneata (CLERCK, 1757)","Alopecosa cuneata","Dikpootpanterspin","LYCALCUNE","ALCUNE","LYC","FL","RL","VU","KW",3,"Gsdo","Godb","Alopecosa cuneata",1
239,24,"LYCOSIDAE","Alopecosa cursor (HAHN, 1831)","Alopecosa cursor","Zandpanterspin","LYCALCURS","ALCURS","LYC","FL","RL","IK","OG",8,"Y","Y","Alopecosa cursor",1
240,24,"LYCOSIDAE","Alopecosa fabrilis (CLERCK, 1757)","Alopecosa fabrilis","Grote panterspin","LYCALFABR","ALFABR","LYC","FL","RL","EN","IG",2,"Gsdo","Godb","Alopecosa fabrilis",1
241,24,"LYCOSIDAE","Alopecosa inquilina (CLERCK, 1757)","Alopecosa inquilina",,"LYCALINQU","ALINQU","LYC",,,"NT","NB",6,,"-","Alopecosa inquilina",1
242,24,"LYCOSIDAE","Alopecosa pulverulenta (CLERCK, 1757)","Alopecosa pulverulenta",,"LYCALPULV","ALPULV","LYC","FL",,"NT","NB",6,,"-","Alopecosa pulverulenta",1
243,24,"LYCOSIDAE","Alopecosa striatipes (C.L. KOCH, 1837)","Alopecosa striatipes",,"LYCALSTRI","ALSTRI","LYC",,,"NT","NB",6,,"-","Alopecosa striatipes",1
244,24,"LYCOSIDAE","Alopecosa taeniata","Alopecosa taeniata",,"LYCALTAEN","ALTAEN","LYC","FL","RL","RG","GB",5,"Z","S","Alopecosa taeniata",1
245,24,"LYCOSIDAE","Alopecosa trabalis (CLERCK, 1758)","Alopecosa trabalis","Geelborstpanterspin","LYCALTRAB","ALTRAB","LYC","FL","RL","CR","KR",1,"Bldzs","Fddvs","Alopecosa trabalis",1
246,24,"LYCOSIDAE","Arctosa cinerea (FABRICIUS, 1777)","Arctosa cinerea","Grindwolfspin","LYCARCINE","ARCINE","LYC","FL","RL","CR","KR",1,"Os","Rg","Arctosa cinerea",1
247,24,"LYCOSIDAE","Arctosa figurata (SIMON, 1876)","Arctosa figurata","Grote zandwolfspin","LYCARFIGU","ARFIGU","LYC","FL","RL","RG","GB",5,"N","N","Arctosa figurata",1
248,24,"LYCOSIDAE","Arctosa leopardus (SUNDEVALL, 1833)","Arctosa leopardus","Moswolfspin","LYCARLEOP","ARLEOP","LYC","FL","RL","VU","KW",3,"Gsnp","Gowt","Arctosa leopardus",1
249,24,"LYCOSIDAE","Arctosa perita (LATREILLE, 1799)","Arctosa perita","Gewone zandwolfspin","LYCARPERI","ARPERI","LYC","FL","RL","EN","IG",2,"Gsdo","Godb","Arctosa perita",1
250,24,"LYCOSIDAE","Aulonia albimana (WALCKENAER, 1805)","Aulonia albimana","Withandje","LYCAUALBI","AUALBI","LYC","FL","RL","EX","UI",0,"Gsdv","Godr","Aulonia albimana",1
251,24,"LYCOSIDAE","Hygrolycosa rubrofasciata (OHLERT, 1865)","Hygrolycosa rubrofasciata","Trommelwolfspin","LYCHYRUBR","HYRUBR","LYC","FL","RL","EN","IG",2,"Blmoh","Fdmot","Hygrolycosa rubrofasciata",1
252,24,"LYCOSIDAE","Pardosa agrestis (WESTRING, 1861)","Pardosa agrestis","Slikwolfspin","LYCPAAGRE","PAAGRE","LYC","FL","RL","EN","IG",2,"Oz","Rs","Pardosa agrestis",1
253,24,"LYCOSIDAE","Pardosa agricola (THORELL, 1856)","Pardosa agricola","Ruigtewolfspin","LYCPAAGRI","PAAGRI","LYC","FL","RL","CR","KR",1,"Os","Rg","Pardosa agricola",1
254,24,"LYCOSIDAE","Pardosa alacris (C.L. KOCH, 1833)","Pardosa alacris",,"LYCPAALAC","PAALAC","LYC",,,"NT","NB",6,,"-","Pardosa alacris",1
255,24,"LYCOSIDAE","Pardosa amentata (CLERCK, 1757)","Pardosa amentata",,"LYCPAAMEN","PAAMEN","LYC","FL",,"NT","NB",6,,"-","Pardosa amentata",1
256,24,"LYCOSIDAE","Pardosa bifasciata (C.L. KOCH, 1834)","Pardosa bifasciata",,"LYCPABIFA","PABIFA","LYC",,,"NT","NB",6,,"-","Pardosa bifasciata",1
257,24,"LYCOSIDAE","Pardosa hortensis (THORELL, 1872)","Pardosa hortensis","Geelarmpje","LYCPAHORT","PAHORT","LYC","FL","RL","RG","GB",5,"N","N","Pardosa hortensis",1
258,24,"LYCOSIDAE","Pardosa lugubris (WALCKENAER, 1802)","Pardosa lugubris","Boswolfspin","LYCPALUGU","PALUGU","LYC","FL","RL","VU","KW",3,"Bldz","Fddv","Pardosa lugubris",1
259,24,"LYCOSIDAE","Pardosa monticola (CLERCK, 1757)","Pardosa monticola","Duinwolfspin","LYCPAMONT","PAMONT","LYC","FL","RL","EN","IG",2,"Gsdg","Godg","Pardosa monticola",1
260,24,"LYCOSIDAE","Pardosa nigriceps (THORELL, 1856)","Pardosa nigriceps",,"LYCPANIGR","PANIGR","LYC","FL",,"NT","NB",6,,"-","Pardosa nigriceps",1
261,24,"LYCOSIDAE","Pardosa oreophila SIMON, 1937","Pardosa oreophila",,"LYCPAOREO","PAOREO","LYC",,,"NT","NB",6,,"-","Pardosa oreophila",1
